group,status,pot_id,day,angle,rgb_path,vnir_path,vnir_800nm_path,vnir_1000nm_path
Pepper\II\Healthy,H,21,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_21.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_21.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_21.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_21.png
Pepper\II\Healthy,H,22,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_22.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_22.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_22.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_22.png
Pepper\II\Healthy,H,23,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_23.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_23.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_23.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_23.png
Pepper\II\Healthy,H,24,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_24.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_24.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_24.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_24.png
Pepper\II\Healthy,H,25,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_25.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_25.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_25.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_25.png
Pepper\II\Healthy,H,26,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_26.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_26.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_26.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_26.png
Pepper\II\Healthy,H,27,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_27.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_27.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_27.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_27.png
Pepper\II\Healthy,H,28,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_28.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_28.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_28.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_28.png
Pepper\II\Healthy,H,30,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_30.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_30.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_30.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_30.png
Pepper\II\Healthy,H,31,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_31.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_31.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_31.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_31.png
Pepper\II\Healthy,H,32,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_32.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_32.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_32.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_32.png
Pepper\II\Healthy,H,33,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_33.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_33.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_33.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_33.png
Pepper\II\Healthy,H,34,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_34.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_34.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_34.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_34.png
Pepper\II\Healthy,H,35,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_35.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_35.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_35.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_35.png
Pepper\II\Healthy,H,36,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_36.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_36.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_36.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_36.png
Pepper\II\Healthy,H,37,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_37.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_37.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_37.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_37.png
Pepper\II\Healthy,H,38,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_38.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_38.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_38.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_38.png
Pepper\II\Healthy,H,39,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_39.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_39.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_39.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_39.png
Pepper\II\Healthy,H,40,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_40.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_40.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_40.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_40.png
Pepper\II\Healthy,H,41,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_41.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_41.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_41.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_41.png
Pepper\II\Healthy,H,42,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_42.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_42.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_42.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_42.png
Pepper\II\Healthy,H,43,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_43.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_43.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_43.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_43.png
Pepper\II\Healthy,H,44,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_44.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_44.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_44.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_44.png
Pepper\II\Healthy,H,45,3,5,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_3_RGB_5_45.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_3_VNIR_5_45.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_3_VNIR_800nm_5_45.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_3_VNIR_1000nm_5_45.png
Pepper\II\Healthy,H,1,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_1.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_1.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_1.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_1.png
Pepper\II\Healthy,H,2,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_2.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_2.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_2.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_2.png
Pepper\II\Healthy,H,3,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_3.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_3.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_3.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_3.png
Pepper\II\Healthy,H,4,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_4.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_4.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_4.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_4.png
Pepper\II\Healthy,H,5,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_5.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_5.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_5.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_5.png
Pepper\II\Healthy,H,10,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_10.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_10.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_10.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_10.png
Pepper\II\Healthy,H,13,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_13.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_13.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_13.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_13.png
Pepper\II\Healthy,H,15,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_15.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_15.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_15.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_15.png
Pepper\II\Healthy,H,16,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_16.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_16.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_16.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_16.png
Pepper\II\Healthy,H,17,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_17.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_17.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_17.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_17.png
Pepper\II\Healthy,H,18,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_18.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_18.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_18.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_18.png
Pepper\II\Healthy,H,19,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_19.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_19.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_19.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_19.png
Pepper\II\Healthy,H,20,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_20.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_20.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_20.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_20.png
Pepper\II\Healthy,H,21,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_21.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_21.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_21.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_21.png
Pepper\II\Healthy,H,22,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_22.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_22.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_22.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_22.png
Pepper\II\Healthy,H,23,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_23.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_23.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_23.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_23.png
Pepper\II\Healthy,H,25,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_25.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_25.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_25.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_25.png
Pepper\II\Healthy,H,26,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_26.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_26.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_26.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_26.png
Pepper\II\Healthy,H,27,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_27.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_27.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_27.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_27.png
Pepper\II\Healthy,H,28,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_28.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_28.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_28.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_28.png
Pepper\II\Healthy,H,29,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_29.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_29.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_29.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_29.png
Pepper\II\Healthy,H,30,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_30.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_30.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_30.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_30.png
Pepper\II\Healthy,H,31,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_31.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_31.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_31.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_31.png
Pepper\II\Healthy,H,32,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_32.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_32.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_32.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_32.png
Pepper\II\Healthy,H,33,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_33.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_33.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_33.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_33.png
Pepper\II\Healthy,H,34,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_34.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_34.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_34.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_34.png
Pepper\II\Healthy,H,35,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_35.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_35.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_35.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_35.png
Pepper\II\Healthy,H,36,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_36.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_36.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_36.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_36.png
Pepper\II\Healthy,H,37,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_37.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_37.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_37.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_37.png
Pepper\II\Healthy,H,38,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_38.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_38.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_38.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_38.png
Pepper\II\Healthy,H,39,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_39.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_39.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_39.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_39.png
Pepper\II\Healthy,H,40,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_40.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_40.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_40.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_40.png
Pepper\II\Healthy,H,41,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_41.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_41.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_41.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_41.png
Pepper\II\Healthy,H,42,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_42.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_42.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_42.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_42.png
Pepper\II\Healthy,H,44,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_44.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_44.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_44.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_44.png
Pepper\II\Healthy,H,45,5,0,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_0_45.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_0_45.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_0_45.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_0_45.png
