path,label
Datasets/casava/Cassava___bacterial_blight/3687557580.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/2892116713.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/935603838.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/922802657.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3575126062.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/65949096.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/3512587072.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3287884137.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3495162607.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2015518840.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/706776365.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/627428671.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3562110262.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4176585618.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2829455498.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/901274607.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/3943173652.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/326839479.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/404115232.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2125592774.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/2503003890.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/2549758546.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1232698591.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/478546048.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/728024398.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2347507765.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2118210458.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/641625656.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/3949182893.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/1331226893.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/3305945509.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3120113567.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2757300199.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/479609263.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/927165736.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/2402721458.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3722449524.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1858722965.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/635279232.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4031627524.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2248319472.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/1695601618.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2365989054.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2698929449.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3165173552.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3385811418.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/2152112539.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/1383632067.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___brown_streak_disease/1803055979.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1097202105.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4164175215.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1480887420.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3453811343.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3927154512.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/1893029476.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3916490828.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1630512666.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3867968333.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/376449417.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/773525225.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1816728195.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3942244753.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3355673967.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1316381206.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/4020462779.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1832141152.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2218894352.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1226263276.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3609593420.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/667745883.jpg,Cassava___green_mottle
Datasets/casava/Cassava___bacterial_blight/1072326766.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/3235584529.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/392285680.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3536918233.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/2764505542.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2617937740.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/506713297.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1849963658.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3515249327.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3484643093.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2016389925.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/4156066738.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/27376313.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2524986603.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/1743119913.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/1978440967.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2241778439.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3351011429.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/49697815.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2818118354.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/519363437.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1136247761.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2156160232.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2651771212.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1427289885.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/654307881.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3714169299.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3318291016.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3307939113.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/3847725320.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3899552692.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/535534657.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3088191583.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/420499628.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/2609756462.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/3757297104.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/461654762.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/803527097.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/427782419.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1809996556.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/660699898.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3497908336.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2424397396.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/2753653261.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/2832943680.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/770763357.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3107630524.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2573412810.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/1994659903.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/413920422.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2002208797.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/208435588.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/384872380.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1808054578.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3377176469.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3588848424.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/732377500.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3001133912.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/1039851684.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3114213950.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2799405097.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/600110842.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/242121354.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/70462322.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3928883065.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/1038176489.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2711272191.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/1179634197.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/338249302.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1256672551.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2572237753.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1452520506.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3557422910.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3365979055.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1080281713.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/1678311318.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/1476011675.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/498735095.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2387502649.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2710600920.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3080597260.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3475815024.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1172756697.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/582499050.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3824530434.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___healthy/2511579801.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/4292850114.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2217091217.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3905810067.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/867855885.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/3535078664.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/1171643139.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3713078726.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1380772166.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/1523640184.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/354223592.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___bacterial_blight/3860607414.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/3621162819.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2938513116.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/1735838200.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/2856556640.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2221120422.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/2233347534.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___green_mottle/3320071514.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/1953071676.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/1960041118.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/504689064.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/139047883.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1447310792.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3762529450.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/2531400697.jpg,Cassava___healthy
Datasets/casava/Cassava___bacterial_blight/1876922129.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___bacterial_blight/2999350296.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___brown_streak_disease/115829780.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3658421599.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/792105357.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/540860171.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/628074703.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/471719560.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/4221104214.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3671497223.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1491964774.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2155641559.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1320401376.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3312082353.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/548717343.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/1712961040.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/369340710.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/910735649.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/197416826.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/1396114117.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___bacterial_blight/53200283.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/1601382474.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2556547165.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2825142093.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2512652724.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/100731318.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/478400081.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/4009888434.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3246642151.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/138347790.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/1369203337.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/316241634.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/898753077.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/512168162.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/2482242374.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/754482252.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/234486821.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4069208912.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/781539722.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3874317534.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3342133064.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2718506002.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1603729463.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2059987520.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2899766947.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1964968519.jpg,Cassava___brown_streak_disease
