image_path,dataset,split,folder,role,extension,width,height,mode,format,status,error
Datasets/CD&S/dataset annotated/train/gls/gls_391.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_392.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_393.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_397.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_398.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_399.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_403.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_404.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_405.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_409.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_410.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_411.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_415.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_416.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_417.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_421.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_422.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_423.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_427.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_428.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_429.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_43.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_433.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_434.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_435.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_439.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_44.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_440.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_441.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_445.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_446.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_447.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_45.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_451.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_452.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_453.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_457.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_458.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_459.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_463.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_464.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_465.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_469.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_470.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_471.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_475.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_476.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_477.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_481.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_482.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_483.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_487.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_488.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_489.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_49.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_493.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_494.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_495.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_499.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_50.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_500.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_501.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_505.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_506.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_507.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_51.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_511.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_512.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_513.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_517.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_518.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_519.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_523.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_55.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_56.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_57.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_61.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_62.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_63.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_67.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_68.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_69.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_7.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_73.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_74.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_75.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_79.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_8.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_80.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_81.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_85.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_86.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_87.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_9.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_91.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_92.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_93.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_97.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_98.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/gls/gls_99.jpg,CD&S,train,CD&S/dataset annotated/train/gls,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_1.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_103.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_104.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_105.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_109.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_110.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_111.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_115.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_116.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_117.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_121.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_122.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_123.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_127.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_128.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_129.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_13.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_133.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_134.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_135.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_139.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_14.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_140.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_141.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_145.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_146.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_147.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_15.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_151.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_152.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_153.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_157.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_158.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_159.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_163.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_164.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_165.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset annotated/train/nlb/nlb_169.jpg,CD&S,train,CD&S/dataset annotated/train/nlb,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
